cell,hexagon_geometry,entity_id,city_name,city_id,orders,scraping_point_hex_centroid,zone_name,longitude,latitude
64,"POLYGON ((4569824.145756017 19398975.627778593, 4570074.145756017 19398542.615076702, 4569824.145756017 19398109.60237481, 4569324.145756017 19398109.60237481, 4569074.145756017 19398542.615076702, 4569324.145756017 19398975.627778593, 4569824.145756017 19398975.627778593))",OP_SE,Trelleborg,238,433.0,POINT (4569574.145756018 19398542.615076706),,4569574.145756018,19398542.615076706
22,"POLYGON ((4055966.4522118527 19670362.49334853, 4056216.4522118527 19669929.48064664, 4055966.4522118527 19669496.46794475, 4055466.4522118527 19669496.46794475, 4055216.4522118527 19669929.48064664, 4055466.4522118527 19670362.49334853, 4055966.4522118527 19670362.49334853))",OP_SE,Koping,246,721.0,POINT (4055716.452211853 19669929.48064664),,4055716.452211853,19669929.48064664
81,"POLYGON ((3590972.0933981673 19870254.900314957, 3591222.0933981673 19869821.887613066, 3590972.0933981673 19869388.874911174, 3590472.0933981673 19869388.874911174, 3590222.0933981673 19869821.887613066, 3590472.0933981673 19870254.900314957, 3590972.0933981673 19870254.900314957))",OP_SE,Ornskoldsvik,230,638.0,POINT (3590722.0933981678 19869821.887613066),['Ornskoldsvik'],3590722.0933981678,19869821.887613066
235,"POLYGON ((5387254.689147587 19769124.47873045, 5387504.689147587 19768691.46602856, 5387254.689147587 19768258.45332667, 5386754.689147587 19768258.45332667, 5386504.689147587 19768691.46602856, 5386754.689147587 19769124.47873045, 5387254.689147587 19769124.47873045))",DJ_CZ,Karvina,248,185.0,POINT (5387004.689147587 19768691.46602856),['Karvina'],5387004.689147587,19768691.46602856
198,"POLYGON ((3879167.9146514037 20352574.96954491, 3879417.9146514037 20352141.95684302, 3879167.9146514037 20351708.944141127, 3878667.9146514037 20351708.944141127, 3878417.9146514037 20352141.95684302, 3878667.9146514037 20352574.96954491, 3879167.9146514037 20352574.96954491))",PO_FI,Kouvola,207,180.0,POINT (3878917.914651404 20352141.95684302),['Kouvola'],3878917.914651404,20352141.95684302
78,"POLYGON ((5604157.9925667755 19390321.434549868, 5604407.9925667755 19389888.421847977, 5604157.9925667755 19389455.409146085, 5603657.9925667755 19389455.409146085, 5603434.58426132 19389842.36368197, 5603488.486247957 19389980.990367137, 5603466.48452666 19389989.73289433, 5603657.9925667755 19390321.434549868, 5604157.9925667755 19390321.434549868))",MJM_AT,Amstetten,241,292.0,POINT (5603911.176361907 19389888.210441574),['Amstetten [3pl]'],5603911.176361907,19389888.210441574
284,"POLYGON ((3921574.570173674 20239998.897807084, 3921824.570173674 20239565.885105193, 3921574.570173674 20239132.8724033, 3921074.570173674 20239132.8724033, 3920824.570173674 20239565.885105193, 3921074.570173674 20239998.897807084, 3921574.570173674 20239998.897807084))",PO_FI,Hyvinkaa,208,204.0,POINT (3921324.5701736743 20239565.885105196),,3921324.5701736743,20239565.885105196
107,"POLYGON ((4412248.235340705 19152851.75014093, 4412498.235340705 19152418.73743904, 4412248.235340705 19151985.72473715, 4411748.235340705 19151985.72473715, 4411498.235340705 19152418.73743904, 4411748.235340705 19152851.75014093, 4412248.235340705 19152851.75014093))",HN_DK,Silkeborg,6,269.0,POINT (4411998.235340705 19152418.73743904),['Silkeborg'],4411998.235340705,19152418.73743904
65,"POLYGON ((4288125.977978836 19691404.48027089, 4288375.977978836 19690971.467568997, 4288125.977978836 19690538.454867106, 4287625.977978836 19690538.454867106, 4287375.977978836 19690971.467568997, 4287625.977978836 19691404.48027089, 4288125.977978836 19691404.48027089))",OP_SE,Vastervik,232,393.0,POINT (4287875.977978835 19690971.467568997),['Vastervik'],4287875.977978835,19690971.467568997
140,"POLYGON ((4167579.429296773 19379978.524888754, 4167829.429296773 19379545.512186863, 4167579.429296773 19379112.49948497, 4167079.429296773 19379112.49948497, 4166829.429296773 19379545.512186863, 4167079.429296773 19379978.524888754, 4167579.429296773 19379978.524888754))",OP_SE,Uddevalla,17,248.0,POINT (4167329.4292967725 19379545.512186863),['Uddevalla'],4167329.4292967725,19379545.512186863
41,"POLYGON ((4473888.290078759 19459774.25123147, 4474138.290078759 19459341.238529578, 4473888.290078759 19458908.225827686, 4473388.290078759 19458908.225827686, 4473138.290078759 19459341.238529578, 4473388.290078759 19459774.25123147, 4473888.290078759 19459774.25123147))",OP_SE,Hassleholm,243,432.0,POINT (4473638.290078759 19459341.238529578),['Hassleholm'],4473638.290078759,19459341.238529578
200,"POLYGON ((3454514.6961230687 20359550.02567796, 3454764.6961230687 20359117.01297607, 3454514.6961230687 20358684.000274178, 3454014.6961230687 20358684.000274178, 3453764.6961230687 20359117.01297607, 3454014.6961230687 20359550.02567796, 3454514.6961230687 20359550.02567796))",PO_FI,Kajaani,226,348.0,POINT (3454264.696123069 20359117.01297607),['Kajaani'],3454264.696123069,20359117.01297607
60,"POLYGON ((4068681.6591037926 19570017.488556333, 4068931.6591037926 19569584.47585444, 4068681.6591037926 19569151.46315255, 4068181.6591037926 19569151.46315255, 4067931.6591037926 19569584.47585444, 4068181.6591037926 19570017.488556333, 4068681.6591037926 19570017.488556333))",OP_SE,Karlskoga,234,276.0,POINT (4068431.6591037936 19569584.47585444),['Karlskoga'],4068431.6591037936,19569584.47585444
79,"POLYGON ((7756878.898573146 20540260.0169578, 7757128.898573146 20539827.00425591, 7756878.898573146 20539393.991554018, 7756378.898573146 20539393.991554018, 7756154.301558807 20539783.004994083, 7756303.1305988375 20540032.739010166, 7756259.871393098 20540053.855834477, 7756378.898573146 20540260.0169578, 7756878.898573146 20540260.0169578))",EF_GR,Rethimno crete,23,209.0,POINT (7756637.220157798 20539825.0342713),['Rethimno'],7756637.220157798,20539825.0342713
209,"POLYGON ((3847723.2902127556 19384727.261753455, 3847973.2902127556 19384294.249051563, 3847723.2902127556 19383861.236349672, 3847223.2902127556 19383861.236349672, 3846973.2902127556 19384294.249051563, 3847223.2902127556 19384727.261753455, 3847723.2902127556 19384727.261753455))",FO_NO,Hamar,217,181.0,POINT (3847473.290212755 19384294.249051563),['Hamar'],3847473.290212755,19384294.249051563
50,"POLYGON ((4570675.175729922 19449286.677246824, 4570925.175729922 19448853.664544933, 4570675.175729922 19448420.65184304, 4570175.175729922 19448420.65184304, 4569925.175729922 19448853.664544933, 4570175.175729922 19449286.677246824, 4570675.175729922 19449286.677246824))",OP_SE,Ystad,237,356.0,POINT (4570425.175729922 19448853.664544933),['Ystad'],4570425.175729922,19448853.664544933
95,"POLYGON ((5879059.071030734 19577366.596204996, 5879309.071030734 19576933.583503105, 5879059.071030734 19576500.570801213, 5878559.071030734 19576500.570801213, 5878309.071030734 19576933.583503105, 5878559.071030734 19577366.596204996, 5879059.071030734 19577366.596204996))",NP_HU,Nagykanizsa,18,298.0,POINT (5878809.071030733 19576933.583503105),,5878809.071030733,19576933.583503105
180,"POLYGON ((3843958.8068003817 20439654.03382653, 3844208.8068003817 20439221.02112464, 3843958.8068003817 20438788.008422747, 3843458.8068003817 20438788.008422747, 3843208.8068003817 20439221.02112464, 3843458.8068003817 20439654.03382653, 3843958.8068003817 20439654.03382653))",PO_FI,Lappeenranta,211,271.0,POINT (3843708.8068003813 20439221.02112464),['Lappeenranta'],3843708.8068003813,20439221.02112464
24,"POLYGON ((6766126.0398964 20434529.785902653, 6766376.0398964 20434096.77320076, 6766126.0398964 20433663.76049887, 6765626.0398964 20433663.76049887, 6765376.0398964 20434096.77320076, 6765626.0398964 20434529.785902653, 6766126.0398964 20434529.785902653))",EF_GR,Kavala,22,223.0,POINT (6765876.0398964 20434096.773200765),['Kavala'],6765876.0398964,20434096.773200765
260,"POLYGON ((3928798.8985920465 20373223.147145458, 3929048.8985920465 20372790.134443566, 3928798.8985920465 20372357.121741675, 3928298.8985920465 20372357.121741675, 3928048.8985920465 20372790.134443566, 3928298.8985920465 20373223.147145458, 3928798.8985920465 20373223.147145458))",PO_FI,Kotka,215,280.0,POINT (3928548.898592046 20372790.13444357),['Kotka'],3928548.898592046,20372790.13444357
108,"POLYGON ((5834308.64947796 19606201.670514293, 5834558.64947796 19605768.6578124, 5834308.64947796 19605335.64511051, 5833808.64947796 19605335.64511051, 5833558.64947796 19605768.6578124, 5833808.64947796 19606201.670514293, 5834308.64947796 19606201.670514293))",NP_HU,Keszthely,27,139.0,POINT (5834058.649477959 19605768.6578124),['Keszthely'],5834058.649477959,19605768.6578124
64,"POLYGON ((5909186.973786213 19754927.45933917, 5909436.973786213 19754494.44663728, 5909186.973786213 19754061.43393539, 5908686.973786213 19754061.43393539, 5908436.973786213 19754494.44663728, 5908686.973786213 19754927.45933917, 5909186.973786213 19754927.45933917))",NP_HU,Szekszard,25,263.0,POINT (5908936.973786213 19754494.44663728),['Szekszard'],5908936.973786213,19754494.44663728
156,"POLYGON ((5304288.053685411 19411456.895442314, 5304538.053685411 19411023.882740423, 5304288.053685411 19410590.87003853, 5303788.053685411 19410590.87003853, 5303538.053685411 19411023.882740423, 5303788.053685411 19411456.895442314, 5304288.053685411 19411456.895442314))",DJ_CZ,Brandys nad labem,242,191.0,POINT (5304038.053685412 19411023.882740427),,5304038.053685412,19411023.882740427
112,"POLYGON ((7186226.141200292 20055739.339161575, 7186476.141200292 20055306.326459683, 7186226.141200292 20054873.313757792, 7185726.141200292 20054873.313757792, 7185476.141200292 20055306.326459683, 7185726.141200292 20055739.339161575, 7186226.141200292 20055739.339161575))",EF_GR,Agrinio,24,267.0,POINT (7185976.141200293 20055306.326459683),['Agrinio'],7185976.141200293,20055306.326459683
68,"POLYGON ((4381431.632794766 19196977.450580247, 4381681.632794766 19196544.437878355, 4381431.632794766 19196111.425176464, 4380931.632794766 19196111.425176464, 4380681.632794766 19196544.437878355, 4380931.632794766 19196977.450580247, 4381431.632794766 19196977.450580247))",HN_DK,Randers,10,238.0,POINT (4381181.632794766 19196544.437878355),,4381181.632794766,19196544.437878355
431,"POLYGON ((3907384.613576148 20233828.460778292, 3907634.613576148 20233395.4480764, 3907384.613576148 20232962.43537451, 3906884.613576148 20232962.43537451, 3906634.613576148 20233395.4480764, 3906884.613576148 20233828.460778292, 3907384.613576148 20233828.460778292))",PO_FI,Riihimaki,221,289.0,POINT (3907134.6135761486 20233395.448076405),['Riihimaki'],3907134.6135761486,20233395.448076405
123,"POLYGON ((3575581.838868795 19158664.10498278, 3575831.838868795 19158231.092280887, 3575581.838868795 19157798.079578996, 3575081.838868795 19157798.079578996, 3574831.838868795 19158231.092280887, 3575081.838868795 19158664.10498278, 3575581.838868795 19158664.10498278))",FO_NO,Ålesund,214,71.0,POINT (3575331.838868796 19158231.09228089),,3575331.838868796,19158231.09228089
64,"POLYGON ((5648794.308911293 19879377.18986997, 5649044.308911293 19878944.17716808, 5648794.308911293 19878511.164466187, 5648294.308911293 19878511.164466187, 5648044.308911293 19878944.17716808, 5648294.308911293 19879377.18986997, 5648794.308911293 19879377.18986997))",NP_HU,Salgotarjan,22,284.0,POINT (5648544.308911293 19878944.17716808),['Salgotarjan'],5648544.308911293,19878944.17716808
67,"POLYGON ((5588815.252771181 19510096.41778601, 5589065.252771181 19509663.40508412, 5588815.252771181 19509230.392382227, 5588315.252771181 19509230.392382227, 5588065.252771181 19509663.40508412, 5588315.252771181 19510096.41778601, 5588815.252771181 19510096.41778601))",MJM_AT,Tulln,258,270.0,POINT (5588565.252771181 19509663.40508412),['Tulln [3pl]'],5588565.252771181,19509663.40508412
89,"POLYGON ((5597037.702121724 19660113.87251479, 5597287.702121724 19659680.8598129, 5597037.702121724 19659247.84711101, 5596537.702121724 19659247.84711101, 5596287.702121724 19659680.8598129, 5596537.702121724 19660113.87251479, 5597037.702121724 19660113.87251479))",FP_SK,Trnava,5,114.0,POINT (5596787.702121723 19659680.859812904),,5596787.702121723,19659680.859812904
50,"POLYGON ((4174546.640480603 19592073.113719866, 4174796.640480603 19591640.101017974, 4174546.640480603 19591207.088316083, 4174046.640480603 19591207.088316083, 4173796.640480603 19591640.101017974, 4174046.640480603 19592073.113719866, 4174546.640480603 19592073.113719866))",OP_SE,Motala,241,239.0,POINT (4174296.6404806026 19591640.101017974),['Motala'],4174296.6404806026,19591640.101017974
97,"POLYGON ((5511716.741984067 19519092.888731997, 5511966.741984067 19518659.876030106, 5511716.741984067 19518226.863328215, 5511216.741984067 19518226.863328215, 5510966.741984067 19518659.876030106, 5511216.741984067 19519092.888731997, 5511716.741984067 19519092.888731997))",DJ_CZ,Znojmo,255,290.0,POINT (5511466.741984067 19518659.876030106),,5511466.741984067,19518659.876030106
50,"POLYGON ((4359764.253961246 19384172.207653537, 4360014.253961246 19383739.194951646, 4359764.253961246 19383306.182249755, 4359264.253961246 19383306.182249755, 4359031.40906234 19383709.481444944, 4359053.778176515 19383807.65290062, 4359264.253961246 19384172.207653537, 4359764.253961246 19384172.207653537))",OP_SE,Falkenberg,236,171.0,POINT (4359515.125431995 19383739.17155792),,4359515.125431995,19383739.17155792
77,"POLYGON ((3281764.2712058425 20032086.709893502, 3282014.2712058425 20031653.69719161, 3281764.2712058425 20031220.68448972, 3281264.2712058425 20031220.68448972, 3281014.2712058425 20031653.69719161, 3281264.2712058425 20032086.709893502, 3281764.2712058425 20032086.709893502))",OP_SE,Boden,263,360.0,POINT (3281514.2712058425 20031653.697191615),,3281514.2712058425,20031653.697191615
104,"POLYGON ((4162461.3653968885 19466060.07900045, 4162711.3653968885 19465627.06629856, 4162461.3653968885 19465194.053596668, 4161961.3653968885 19465194.053596668, 4161711.3653968885 19465627.06629856, 4161961.3653968885 19466060.07900045, 4162461.3653968885 19466060.07900045))",OP_SE,Lidkoping,250,334.0,POINT (4162211.3653968885 19465627.06629856),,4162211.3653968885,19465627.06629856
219,"POLYGON ((3947505.8924389794 20292916.257701017, 3947755.8924389794 20292483.244999126, 3947505.8924389794 20292050.232297234, 3947005.8924389794 20292050.232297234, 3946755.8924389794 20292483.244999126, 3947005.8924389794 20292916.257701017, 3947505.8924389794 20292916.257701017))",PO_FI,Porvoo,218,119.0,POINT (3947255.8924389794 20292483.244999126),['Porvoo'],3947255.8924389794,20292483.244999126
65,"POLYGON ((5545111.789310409 19766153.245336033, 5545361.789310409 19765720.232634142, 5545111.789310409 19765287.21993225, 5544611.789310409 19765287.21993225, 5544361.789310409 19765720.232634142, 5544611.789310409 19766153.245336033, 5545111.789310409 19766153.245336033))",FP_SK,Prievidza,16,136.0,POINT (5544861.789310408 19765720.232634142),['Prievidza'],5544861.789310408,19765720.232634142
352,"POLYGON ((3286771.654046846 20177690.37868432, 3287021.654046846 20177257.36598243, 3286771.654046846 20176824.353280537, 3286271.654046846 20176824.353280537, 3286021.654046846 20177257.36598243, 3286271.654046846 20177690.37868432, 3286771.654046846 20177690.37868432))",PO_FI,Kemi,228,188.0,POINT (3286521.654046846 20177257.365982432),['Kemi'],3286521.654046846,20177257.365982432
148,"POLYGON ((5752411.984373504 19636150.39110224, 5752661.984373504 19635717.378400348, 5752411.984373504 19635284.365698457, 5751911.984373504 19635284.365698457, 5751661.984373504 19635717.378400348, 5751911.984373504 19636150.39110224, 5752411.984373504 19636150.39110224))",NP_HU,Papa,35,158.0,POINT (5752161.984373505 19635717.378400348),['Papa'],5752161.984373505,19635717.378400348
91,"POLYGON ((5603256.69965576 18865435.14411666, 5603506.69965576 18865002.131414767, 5603256.69965576 18864569.118712876, 5602756.69965576 18864569.118712876, 5602506.69965576 18865002.131414767, 5602756.69965576 18865435.14411666, 5603256.69965576 18865435.14411666))",MJM_AT,Dornbirn,234,121.0,POINT (5603006.69965576 18865002.131414767),['Dornbirn [3pl]'],5603006.69965576,18865002.131414767
158,"POLYGON ((5642459.868326455 19527799.247839328, 5642709.868326455 19527366.235137437, 5642459.868326455 19526933.222435545, 5641959.868326455 19526933.222435545, 5641709.868326455 19527366.235137437, 5641959.868326455 19527799.247839328, 5642459.868326455 19527799.247839328))",MJM_AT,Baden,255,28.0,POINT (5642209.868326455 19527366.235137437),,5642209.868326455,19527366.235137437
31,"POLYGON ((4168617.8261280153 19406774.331745975, 4168867.8261280153 19406341.319044083, 4168617.8261280153 19405908.306342192, 4168117.8261280153 19405908.306342192, 4167867.8261280153 19406341.319044083, 4168117.8261280153 19406774.331745975, 4168617.8261280153 19406774.331745975))",OP_SE,Vanersborg,251,219.0,POINT (4168367.8261280153 19406341.319044083),['Vanersborg'],4168367.8261280153,19406341.319044083
137,"POLYGON ((5553036.209406894 19817062.60400237, 5553286.209406894 19816629.59130048, 5553036.209406894 19816196.57859859, 5552536.209406894 19816196.57859859, 5552286.209406894 19816629.59130048, 5552536.209406894 19817062.60400237, 5553036.209406894 19817062.60400237))",FP_SK,Banska bystrica,12,76.0,POINT (5552786.209406895 19816629.59130048),['Banska bystrica'],5552786.209406895,19816629.59130048
142,"POLYGON ((6723297.863204904 20557078.858323134, 6723547.863204904 20556645.845621243, 6723297.863204904 20556212.83291935, 6722797.863204904 20556212.83291935, 6722547.863204904 20556645.845621243, 6722797.863204904 20557078.858323134, 6723297.863204904 20557078.858323134))",EF_GR,Komotini,16,218.0,POINT (6723047.863204903 20556645.84562124),['Komotini'],6723047.863204903,20556645.84562124
218,"POLYGON ((6761292.588252771 20622127.429846145, 6761542.588252771 20621694.417144254, 6761292.588252771 20621261.404442362, 6760792.588252771 20621261.404442362, 6760542.588252771 20621694.417144254, 6760792.588252771 20622127.429846145, 6761292.588252771 20622127.429846145))",EF_GR,Alexandroupoli,21,208.0,POINT (6761042.588252771 20621694.417144254),['Alexandroupoli'],6761042.588252771,20621694.417144254
463,"POLYGON ((3902670.321361221 20161483.520426527, 3902920.321361221 20161050.507724635, 3902670.321361221 20160617.495022744, 3902170.321361221 20160617.495022744, 3901920.321361221 20161050.507724635, 3902170.321361221 20161483.520426527, 3902670.321361221 20161483.520426527))",PO_FI,Forssa,235,230.0,POINT (3902420.3213612204 20161050.507724635),['Forssa'],3902420.3213612204,20161050.507724635
51,"POLYGON ((4386400.968955159 19484912.47157449, 4386650.968955159 19484479.458872598, 4386400.968955159 19484046.446170706, 4385900.968955159 19484046.446170706, 4385650.968955159 19484479.458872598, 4385900.968955159 19484912.47157449, 4386400.968955159 19484912.47157449))",OP_SE,Ljungby,252,124.0,POINT (4386150.968955159 19484479.458872594),,4386150.968955159,19484479.458872594
48,"POLYGON ((4351689.225829134 19673056.043571733, 4351757.923172018 19672965.766064785, 4351812.13237974 19672962.90640641, 4352008.359612267 19672623.03086984, 4351758.359612267 19672190.01816795, 4351258.359612267 19672190.01816795, 4351008.359612267 19672623.03086984, 4351258.359612267 19673056.043571733, 4351689.225829134 19673056.043571733))",OP_SE,Oskarshamn,254,227.0,POINT (4351506.242695209 19672619.664863005),['Oskarshamn'],4351506.242695209,19672619.664863005
51,"POLYGON ((6726918.529464442 20491914.596815467, 6727168.529464442 20491481.584113576, 6726918.529464442 20491048.571411684, 6726418.529464442 20491048.571411684, 6726168.529464442 20491481.584113576, 6726418.529464442 20491914.596815467, 6726918.529464442 20491914.596815467))",EF_GR,Xanthi,25,211.0,POINT (6726668.529464442 20491481.584113576),['Xanthi'],6726668.529464442,20491481.584113576
407,"POLYGON ((3958195.336948147 20133852.21771967, 3958445.336948147 20133419.20501778, 3958195.336948147 20132986.192315888, 3957695.336948147 20132986.192315888, 3957445.336948147 20133419.20501778, 3957695.336948147 20133852.21771967, 3958195.336948147 20133852.21771967))",PO_FI,Salo,223,154.0,POINT (3957945.336948147 20133419.20501778),['Salo'],3957945.336948147,20133419.20501778
57,"POLYGON ((5523304.42209806 19709565.636082973, 5523554.42209806 19709132.623381082, 5523304.42209806 19708699.61067919, 5522804.42209806 19708699.61067919, 5522554.42209806 19709132.623381082, 5522804.42209806 19709565.636082973, 5523304.42209806 19709565.636082973))",FP_SK,Trencin,4,117.0,POINT (5523054.42209806 19709132.623381086),,5523054.42209806,19709132.623381086
391,"POLYGON ((3779671.806308539 20080482.849025376, 3779921.806308539 20080049.836323485, 3779671.806308539 20079616.823621593, 3779171.806308539 20079616.823621593, 3778921.806308539 20080049.836323485, 3779171.806308539 20080482.849025376, 3779671.806308539 20080482.849025376))",PO_FI,Kankaanpaa,238,288.0,POINT (3779421.8063085387 20080049.836323485),,3779421.8063085387,20080049.836323485
33,"POLYGON ((4142864.7091286755 19513194.111809418, 4143114.7091286755 19512761.099107526, 4142864.7091286755 19512328.086405635, 4142364.7091286755 19512328.086405635, 4142114.7091286755 19512761.099107526, 4142364.7091286755 19513194.111809418, 4142864.7091286755 19513194.111809418))",OP_SE,Mariestad,261,131.0,POINT (4142614.7091286755 19512761.099107526),,4142614.7091286755,19512761.099107526
71,"POLYGON ((5632710.168363381 19927138.00176724, 5632960.168363381 19926704.98906535, 5632710.168363381 19926271.976363458, 5632210.168363381 19926271.976363458, 5631960.168363381 19926704.98906535, 5632210.168363381 19927138.00176724, 5632710.168363381 19927138.00176724))",NP_HU,Ozd,34,145.0,POINT (5632460.168363382 19926704.98906535),['Ozd'],5632460.168363382,19926704.98906535
62,"POLYGON ((4342545.780330917 19502194.353505403, 4342795.780330917 19501761.34080351, 4342545.780330917 19501328.32810162, 4342045.780330917 19501328.32810162, 4341795.780330917 19501761.34080351, 4342045.780330917 19502194.353505403, 4342545.780330917 19502194.353505403))",OP_SE,Varnamo,249,159.0,POINT (4342295.780330916 19501761.340803515),,4342295.780330916,19501761.340803515
56,"POLYGON ((5631934.623322869 20106122.221259728, 5632184.623322869 20105689.208557837, 5631934.623322869 20105256.195855945, 5631434.623322869 20105256.195855945, 5631184.623322869 20105689.208557837, 5631434.623322869 20106122.221259728, 5631934.623322869 20106122.221259728))",NP_HU,Kisvarda,33,148.0,POINT (5631684.623322869 20105689.208557837),,5631684.623322869,20105689.208557837
298,"POLYGON ((3973024.840487414 20193317.854361884, 3973274.840487414 20192884.841659993, 3973024.840487414 20192451.8289581, 3972524.840487414 20192451.8289581, 3972274.840487414 20192884.841659993, 3972524.840487414 20193317.854361884, 3973024.840487414 20193317.854361884))",PO_FI,Lohja,225,125.0,POINT (3972774.8404874145 20192884.841659993),['Lohja'],3972774.8404874145,20192884.841659993
53,"POLYGON ((5795457.5299683325 19359294.579204828, 5795707.5299683325 19358861.566502936, 5795457.5299683325 19358428.553801045, 5794957.5299683325 19358428.553801045, 5794707.5299683325 19358861.566502936, 5794957.5299683325 19359294.579204828, 5795457.5299683325 19359294.579204828))",MJM_AT,Wolfsberg,228,88.0,POINT (5795207.5299683325 19358861.56650294),['Wolfsberg [3pl]'],5795207.5299683325,19358861.56650294
106,"POLYGON ((5759773.374036027 19146885.926666923, 5760023.374036027 19146452.91396503, 5759773.374036027 19146019.90126314, 5759273.374036027 19146019.90126314, 5759023.374036027 19146452.91396503, 5759273.374036027 19146885.926666923, 5759773.374036027 19146885.926666923))",MJM_AT,Lienz,211,113.0,POINT (5759523.374036026 19146452.913965035),,5759523.374036026,19146452.913965035
25,"POLYGON ((4286447.201978341 19555103.17373755, 4286697.201978341 19554670.161035657, 4286447.201978341 19554237.148333766, 4285947.201978341 19554237.148333766, 4285697.201978341 19554670.161035657, 4285947.201978341 19555103.17373755, 4286447.201978341 19555103.17373755))",OP_SE,Nassjo,262,120.0,POINT (4286197.201978341 19554670.161035657),,4286197.201978341,19554670.161035657
221,"POLYGON ((5502212.167399503 19798192.335480243, 5502462.167399503 19797759.32277835, 5502212.167399503 19797326.31007646, 5501712.167399503 19797326.31007646, 5501462.167399503 19797759.32277835, 5501712.167399503 19798192.335480243, 5502212.167399503 19798192.335480243))",FP_SK,Martin,13,58.0,POINT (5501962.167399502 19797759.32277835),,5501962.167399502,19797759.32277835
99,"POLYGON ((3670684.296507236 19822616.75714076, 3670934.296507236 19822183.744438868, 3670684.296507236 19821750.731736977, 3670184.296507236 19821750.731736977, 3669934.296507236 19822183.744438868, 3670184.296507236 19822616.75714076, 3670684.296507236 19822616.75714076))",OP_SE,Harnosand,245,147.0,POINT (3670434.296507236 19822183.744438868),,3670434.296507236,19822183.744438868
92,"POLYGON ((5811360.039282196 19674904.776163153, 5811610.039282196 19674471.763461262, 5811360.039282196 19674038.75075937, 5810860.039282196 19674038.75075937, 5810610.039282196 19674471.763461262, 5810860.039282196 19674904.776163153, 5811360.039282196 19674904.776163153))",NP_HU,Balatonfured,32,61.0,POINT (5811110.039282197 19674471.763461262),,5811110.039282197,19674471.763461262
68,"POLYGON ((5238751.969173217 19341103.940635964, 5239001.969173217 19340670.927934073, 5238751.969173217 19340237.91523218, 5238251.969173217 19340237.91523218, 5238001.969173217 19340670.927934073, 5238251.969173217 19341103.940635964, 5238751.969173217 19341103.940635964))",DJ_CZ,Bilina,246,126.0,POINT (5238501.969173218 19340670.927934077),['Bilina'],5238501.969173218,19340670.927934077
35,"POLYGON ((5595903.7574534025 19535670.59153357, 5596153.7574534025 19535237.57883168, 5595903.7574534025 19534804.56612979, 5595403.7574534025 19534804.56612979, 5595153.7574534025 19535237.57883168, 5595403.7574534025 19535670.59153357, 5595903.7574534025 19535670.59153357))",MJM_AT,Klosterneuburg,260,99.0,POINT (5595653.7574534025 19535237.57883168),,5595653.7574534025,19535237.57883168
60,"POLYGON ((5503826.910048823 19865249.755139038, 5504076.910048823 19864816.742437147, 5503826.910048823 19864383.729735255, 5503326.910048823 19864383.729735255, 5503076.910048823 19864816.742437147, 5503326.910048823 19865249.755139038, 5503826.910048823 19865249.755139038))",FP_SK,Liptovsky mikulas,15,92.0,POINT (5503576.910048823 19864816.742437147),['Liptovsky mikulas'],5503576.910048823,19864816.742437147
193,"POLYGON ((5582198.836408317 19527028.809136614, 5582448.836408317 19526595.796434723, 5582198.836408317 19526162.78373283, 5581698.836408317 19526162.78373283, 5581448.836408317 19526595.796434723, 5581698.836408317 19527028.809136614, 5582198.836408317 19527028.809136614))",MJM_AT,Stockerau,259,142.0,POINT (5581948.836408317 19526595.796434723),,5581948.836408317,19526595.796434723
225,"POLYGON ((3824784.705340377 20472679.297072545, 3825034.705340377 20472246.284370653, 3824784.705340377 20471813.271668762, 3824284.705340377 20471813.271668762, 3824034.705340377 20472246.284370653, 3824284.705340377 20472679.297072545, 3824784.705340377 20472679.297072545))",PO_FI,Imatra,227,80.0,POINT (3824534.7053403766 20472246.284370653),,3824534.7053403766,20472246.284370653
106,"POLYGON ((5598852.661341111 19559341.331716076, 5599102.661341111 19558908.319014184, 5598852.661341111 19558475.306312293, 5598352.661341111 19558475.306312293, 5598102.661341111 19558908.319014184, 5598352.661341111 19559341.331716076, 5598852.661341111 19559341.331716076))",MJM_AT,Deutsch wagram,262,101.0,POINT (5598602.66134111 19558908.319014184),['Deutsch wagram [3pl]'],5598602.66134111,19558908.319014184
31,"POLYGON ((4208814.053048429 19486281.74100556, 4209064.053048429 19485848.728303667, 4208814.053048429 19485415.715601776, 4208314.053048429 19485415.715601776, 4208064.053048429 19485848.728303667, 4208314.053048429 19486281.74100556, 4208814.053048429 19486281.74100556))",OP_SE,Falkoping,259,147.0,POINT (4208564.053048429 19485848.728303667),,4208564.053048429,19485848.728303667
89,"POLYGON ((5495326.160883678 19659127.36921017, 5495576.160883678 19658694.356508277, 5495326.160883678 19658261.343806386, 5494826.160883678 19658261.343806386, 5494576.160883678 19658694.356508277, 5494826.160883678 19659127.36921017, 5495326.160883678 19659127.36921017))",DJ_CZ,Uherske hradiste,206,79.0,POINT (5495076.160883678 19658694.356508274),,5495076.160883678,19658694.356508274
508,"POLYGON ((3736415.04635333 20466628.27312196, 3736665.04635333 20466195.26042007, 3736415.04635333 20465762.247718178, 3735915.04635333 20465762.247718178, 3735665.04635333 20466195.26042007, 3735915.04635333 20466628.27312196, 3736415.04635333 20466628.27312196))",PO_FI,Savonlinna,222,118.0,POINT (3736165.0463533304 20466195.260420065),['Savonlinna'],3736165.0463533304,20466195.260420065
